"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",1433.81418691406,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",1566.127053125,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",1693.70713125,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",1768.07212148438,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",1873.76413808594,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1974.959084375,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",2068.85117421875,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",2346.18906484375,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",2304.959084375,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",2293.55918203125,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",2318.41355604412,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",2368.12425919237,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",2437.51477482945,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",2504.65965912084,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",2572.82620101045,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",2644.11988043849,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",2714.63270208904,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",2786.22282675128,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",2854.84643871221,
"IDN","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",2925.84203907063,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1990",2050.96616445313,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1991",2059.27500234375,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1992",2091.77402578125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1993",2080.76523671875,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1994",2075.35996328125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1995",2041.2081078125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1996",2053.35215078125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1997",2044.22495351563,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1998",2071.75229726563,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","1999",2063.09507070313,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2000",1953.78318105469,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2001",2004.57932363281,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2002",1956.53086171875,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2003",1867.19699941406,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2004",1858.99289785156,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2005",1779.84604726563,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2006",1765.73117910156,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2007",1805.27695546875,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2008",1822.30210195313,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2009",1897.17527089844,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2010",1646.5518578125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2011",1339.877053125,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2012",1208.68015371094,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2013",835.072182519531,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2014",642.928078515625,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2015",839.344155175781,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2016",886.244118554688,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2017",815.990029199219,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2018",1000.15006337891,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2019",1035.80555622443,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2020",1057.75584587906,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2021",1072.95092350865,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2022",1087.14600077588,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2023",1103.990022701,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2024",1116.41355356045,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2025",1132.70574254104,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2026",1148.98568640867,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2027",1162.06281999922,
"IND","MEATCONSUMP","BEEF","THND_TONNE","A","2028",1176.35638686901,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1990",38607.7659197535,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1991",40079.947524339,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1992",44471.5353919843,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1993",44950.7068761149,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1994",46604.1525540351,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1995",47476.9674131938,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1996",48012.9415444057,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1997",49157.0441968299,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1998",49187.8694767803,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","1999",50214.7134742436,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2000",57709.319218279,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2001",57754.4827051616,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2002",59907.0574164488,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2003",60740.5122820933,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2004",61591.5296402052,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2005",62724.7656040034,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2006",64814.7806522315,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2007",66404.2338877644,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2008",65651.5847680095,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2009",65097.3926260604,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2010",65399.1172636515,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2011",64756.9749407582,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2012",65193.28687196,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2013",66548.0391111511,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2014",66220.5549906206,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2015",66488.3367446272,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2016",67683.4922949369,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2017",68530.2897436856,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2018",69485.7339549264,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2019",70479.6487368033,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2020",71522.2206247558,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2021",72221.1315763138,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2022",72911.3898196095,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2023",73782.4761396444,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2024",74566.3207809696,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2025",75266.8929603238,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2026",76058.280769254,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2027",76842.59359807,
"WLD","MEATCONSUMP","BEEF","THND_TONNE","A","2028",77570.3806794713,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",352.5001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",409.0001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",410.810097558594,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",390.612099511719,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",383.0001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",383.0001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",410.450112207031,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",417.0001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",438.991097314453,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",399.112099511719,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",435.798073632813,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",443.636116845703,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",449.705086572266,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",416.850106103516,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",427.300087792969,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",432.0001,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",435.994088037109,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",454.272103173828,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",348.364083154297,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",357.374092919922,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",378.563118798828,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",381.227089746094,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",383.306099755859,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",358.310097558594,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",367.711098535156,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",382.548104150391,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",361.610085351563,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",374.003121240234,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",393.057106835938,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",380.902772247976,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",385.394594261798,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",392.81680190277,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",396.590735801245,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",399.002664738571,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",401.5261794627,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",402.831627625217,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",404.890307640036,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",406.428068358881,
"IRN","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",407.911374770743,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1990",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1991",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1992",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1993",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1994",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1995",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1996",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1997",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1998",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","1999",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2000",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2001",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2002",0.00810000037997961,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2003",0.091099998152256,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2004",0.0190999975264072,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2005",0.10709999332428,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2006",0.193100003695488,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2007",0.187100006437302,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2008",0.204099996185303,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2009",0.238099975681305,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2010",0.194100005722046,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2011",0.0260999632835388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2012",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2013",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2014",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2015",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2016",0.000190000001364388,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2017",1.72209988365173,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2018",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2019",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2020",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2021",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2022",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2023",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2024",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2025",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2026",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2027",1.80009995231628,
"IRN","MEATCONSUMP","PIG","THND_TONNE","A","2028",1.80009995231628,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",805.4271,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",936.9681,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",981.2291,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",1143.7741,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",1247.7151,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",1396.2141,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",1394.1981,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",1609.5631,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",1799.8601,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",1931.2911,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",2054.5491,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",2193.60229917,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",2384.47928785,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",2595.01453578,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",2653.240351253,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",2867.12324641,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",2942.057588232,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",2991.557262953,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",3087.07126878,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",3171.08968879,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",3263.291103222,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",3369.904580163,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",3549.260507666,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",3626.659353,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",3733.288591,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",3880.087254,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",4027.87575641,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",4178.68609,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",4273.0001,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",4398.22335911884,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",4449.97251980335,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",4517.48131335743,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",4586.94879958047,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",4647.93470968872,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",4709.71419663209,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",4773.46699321404,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",4834.86811524224,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",4897.20095729272,
"MEX","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",4950.04011048819,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",366.4515979,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",379.2462194,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",355.1842023,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",349.8655441,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",374.26518772,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",309.05740078,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",305.8149306,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",314.72472528,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",326.88636697,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",325.59389128,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",353.24038412,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",326.6890177,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",303.78872787,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",271.01180731,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",270.73406504,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",274.98085786,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",288.540657,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",299.1665579,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",266.45755317,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",255.41343944,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",225.90670272515,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",206.069693195,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",227.033731853,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",230.507308476,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",217.6344376775,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",254.167712726179,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",234.534133253,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",216.0001,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",205.0001,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",205.528035486768,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",208.46549209719,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",213.679322190092,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",214.222707295907,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",215.084586249415,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",215.950191678572,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",218.046072070298,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",219.952053215795,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",221.942978919407,
"AUS","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",224.902047380295,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1990",885.416008291635,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1991",1096.47710184019,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1992",1165.18310336079,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1993",1075.5540442401,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1994",1285.06401408105,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1995",1119.74235339976,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1996",1321.37110408884,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1997",1377.33019308254,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1998",1507.1221804715,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","1999",1515.50965666399,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2000",1522.20159807603,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2001",1580.35152466672,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2002",1713.82525411804,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2003",1613.16480758218,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2004",1553.85704161182,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2005",1616.01682215288,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2006",1538.25860107434,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2007",1669.23849337536,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2008",1775.94872371656,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2009",1695.54530083648,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2010",1624.4284060608,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2011",1496.66691982006,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2012",1516.94824649166,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2013",1638.88306314453,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2014",1593.34131132617,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2015",1551.63482957031,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2016",1609.81307453748,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2017",1636.00187715435,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2018",1653.37730577274,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2019",1658.58743001071,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2020",1669.71349134354,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2021",1685.45241196875,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2022",1700.74688800606,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2023",1725.148602447,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2024",1752.30523606345,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2025",1770.6664856382,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2026",1796.24174029272,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2027",1816.51499098604,
"MEX","MEATCONSUMP","BEEF","THND_TONNE","A","2028",1836.34879827241,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",24.7240990234375,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",18.6080998016357,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",20.1661003662109,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",22.1080998016357,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",30.8550995422363,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",33.7911003662109,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",34.4851006103516,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",36.6310967041016,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",38.049099786377,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",41.9660957885742,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",34.8890999389648,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",38.1780975891113,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",38.2131012512207,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",38.951100213623,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",43.0360992980957,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",43.0140999389648,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",46.5820969177246,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",31.1181000305176,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",37.9371002746582,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",37.1140984130859,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",36.052101953125,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",40.6651009155273,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",41.9120987487793,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",43.4630974365234,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",43.8780983520508,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",43.9661034179688,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",42.3151024414063,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",41.4571007324219,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",41.3861015869141,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",42.0206655720513,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",42.2719217461448,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",42.5701683392848,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",42.9020840129393,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",43.3810430081588,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",43.8197991112733,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",44.2361973606942,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",44.6375773546925,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",45.0231777914421,
"PRY","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",45.3886428788822,
"WLD","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",7145.65011352034,
